Date,Open,High,Low,Close,Adj Close,Volume
2017-12-19,525.500000,528.799988,520.119995,527.950012,526.734131,917370
2017-12-20,528.799988,534.000000,527.099976,531.270020,530.046570,1007080
2017-12-21,534.000000,537.000000,531.510010,535.335022,534.102173,877110
2017-12-22,531.599976,544.489990,531.599976,542.815002,541.564941,1164520
2017-12-26,543.190002,543.500000,535.500000,540.354980,539.110535,597370
2017-12-27,541.099976,541.880005,528.080017,532.630005,531.403320,789240
2017-12-28,529.099976,535.700012,526.635010,530.575012,529.353027,1372760
2017-12-29,528.005005,533.000000,518.525024,523.039978,521.835388,788920
2018-01-01,520.799988,530.875000,515.159973,517.184998,515.993896,448990
2018-01-02,519.989990,522.900024,504.774994,510.109985,508.935181,791230
2018-01-03,513.934998,517.979980,508.880005,509.945007,508.770599,1194130
2018-01-04,512.000000,513.500000,505.100006,506.255005,505.089111,792050
2018-01-05,509.880005,514.494995,507.609985,512.719971,511.539093,1518180
2018-01-08,517.000000,525.299988,514.614990,522.125000,520.922485,1810680
2018-01-09,523.000000,524.239990,510.500000,515.640015,514.452515,2335100
2018-01-10,516.000000,527.260010,513.000000,519.955017,518.757507,2600210
2018-01-11,519.799988,519.799988,513.500000,514.640015,513.454773,711600
2018-01-12,514.640015,517.000000,503.200012,505.730011,504.565308,2247580
2018-01-15,505.200012,510.519989,500.109985,501.035004,499.881104,1731850
2018-01-16,503.899994,506.000000,493.500000,495.679993,494.538391,1241860
2018-01-17,495.000000,501.200012,489.040009,496.489990,495.346558,1406370
2018-01-18,500.700012,504.500000,488.450012,492.260010,491.126373,2110860
2018-01-19,492.000000,502.100006,484.234985,497.304993,496.159698,1104060
2018-01-22,500.000000,506.494995,495.100006,505.144989,503.981598,1048910
2018-01-23,504.200012,508.899994,498.760010,501.459991,500.305145,1783010
2018-01-24,501.500000,507.279999,494.899994,501.445007,500.290161,880030
2018-01-25,502.500000,507.000000,490.000000,493.304993,492.168884,1490770
2018-01-29,494.950012,501.000000,489.899994,491.239990,490.108643,1004040
2018-01-30,492.500000,493.899994,486.000000,487.565002,486.442139,1043320
2018-01-31,486.100006,486.345001,473.644989,481.234985,480.126678,2201610
2018-02-01,481.105011,508.000000,477.000000,503.839996,502.679657,3508580
2018-02-02,500.100006,514.809998,489.095001,493.575012,492.438293,3751600
2018-02-05,481.000000,499.489990,476.304993,491.799988,490.667358,2959400
2018-02-06,450.000000,494.899994,450.000000,490.459991,489.330475,2630800
2018-02-07,500.899994,505.600006,492.755005,501.204987,500.050690,2014350
2018-02-08,500.000000,517.400024,497.500000,505.725006,504.560303,1545860
2018-02-09,498.989990,508.799988,496.119995,505.934998,504.769836,1446000
2018-02-12,509.630005,524.400024,504.279999,523.544983,522.339233,1411760
2018-02-14,526.000000,535.000000,515.229980,518.900024,517.705078,1545470
2018-02-15,520.000000,529.099976,511.204987,513.034973,511.853485,1041970
2018-02-16,516.885010,519.979980,503.000000,505.825012,504.660126,884680
2018-02-19,509.500000,511.984985,497.000000,500.075012,498.923309,1469280
2018-02-20,503.000000,504.899994,497.619995,501.429993,500.275146,1078990
2018-02-21,504.000000,505.024994,495.510010,497.345001,496.199554,1008450
2018-02-22,498.899994,503.000000,492.515015,495.184998,494.044586,1234530
2018-02-23,494.315002,505.700012,494.000000,501.964996,500.808929,1363960
2018-02-26,505.100006,526.000000,503.005005,519.294983,518.099060,1692300
2018-02-27,520.799988,522.750000,510.109985,512.135010,510.955566,829610
2018-02-28,509.000000,513.179993,503.019989,505.170013,504.006592,1304850
2018-03-01,505.200012,508.790009,498.600006,499.940002,498.788666,849160
2018-03-05,499.940002,506.760010,495.220001,503.744995,502.584839,1141330
2018-03-06,507.549988,509.795013,495.500000,498.065002,496.917908,868420
2018-03-07,498.000000,498.000000,480.600006,483.614990,482.501190,1237700
2018-03-08,486.394989,488.899994,480.000000,486.459991,485.339691,1023510
2018-03-09,489.339996,499.000000,484.500000,496.625000,495.481262,1400740
2018-03-12,500.250000,507.785004,496.720001,504.005005,502.844238,1077040
2018-03-13,503.899994,511.994995,501.660004,509.839996,508.665833,925700
2018-03-14,509.000000,513.440002,505.345001,511.160004,509.982819,789750
2018-03-15,511.149994,514.005005,502.005005,503.450012,502.290558,822930
2018-03-16,497.160004,508.500000,497.160004,501.135010,499.980865,1782450
2018-03-19,502.000000,504.994995,493.225006,496.345001,495.201904,842920
2018-03-20,494.500000,509.000000,494.255005,508.084991,506.914856,1077770
2018-03-21,509.000000,514.984985,509.000000,513.150024,511.968170,999530
2018-03-22,510.000000,513.544983,509.000000,511.984985,510.805847,739660
2018-03-23,505.890015,515.169983,504.000000,512.669983,511.489258,1737720
2018-03-26,512.799988,518.784973,506.315002,515.104980,513.918762,1264820
2018-03-27,518.000000,527.844971,511.100006,525.895020,524.683777,1297190
2018-03-28,523.000000,529.900024,502.154999,517.155029,515.964050,12294620
2018-04-02,507.500000,529.500000,507.114990,526.739990,525.526855,2394740
2018-04-03,526.900024,541.844971,523.260010,538.159973,536.920593,1897500
2018-04-04,542.000000,544.559998,520.280029,522.854980,521.650818,1887800
2018-04-05,533.299988,550.000000,531.500000,544.385010,543.131287,2053870
2018-04-06,546.330017,551.395020,541.505005,548.424988,547.161926,1216930
2018-04-09,548.799988,557.900024,545.455017,556.130005,554.849243,1376360
2018-04-10,558.104980,558.594971,539.494995,541.289978,540.043396,1579070
2018-04-11,543.905029,547.390015,534.000000,542.020020,540.771667,1462510
2018-04-12,542.500000,545.400024,536.525024,542.075012,540.826660,796540
2018-04-13,543.799988,544.200012,529.354980,531.679993,530.455444,1798690
2018-04-16,532.000000,539.700012,530.994995,538.614990,537.374512,801130
2018-04-17,541.000000,544.979980,539.000000,542.609985,541.360352,1297340
2018-04-18,543.500000,545.690002,535.479980,537.184998,535.947876,833550
2018-04-19,537.510010,541.200012,536.005005,538.520020,537.279846,652880
2018-04-20,537.000000,538.989990,526.500000,528.635010,527.417480,1573930
2018-04-23,529.885010,534.885010,525.664978,529.400024,528.180847,878050
2018-04-24,530.000000,545.400024,530.000000,542.765015,541.515015,1420750
2018-04-25,544.299988,549.755005,538.125000,543.429993,542.178406,1392980
2018-04-26,543.510010,547.950012,531.520020,533.924988,532.695313,1617000
2018-04-27,535.799988,546.799988,535.799988,543.525024,542.273315,871730
2018-04-30,545.900024,553.489990,540.109985,548.260010,546.997375,931480
2018-05-02,548.000000,553.099976,539.400024,543.690002,542.437805,1043240
2018-05-03,546.000000,547.000000,537.000000,540.205017,538.960876,910650
2018-05-04,540.200012,542.309998,531.820007,534.804993,533.573303,566890
2018-05-07,540.000000,542.984985,532.015015,540.130005,538.886047,579780
2018-05-08,541.000000,543.900024,532.000000,534.070007,532.840027,744720
2018-05-09,534.099976,539.400024,531.210022,534.950012,533.717957,450010
2018-05-10,535.500000,538.200012,522.500000,523.794983,522.588623,871630
2018-05-11,527.500000,536.474976,525.010010,534.544983,533.313904,629420
2018-05-14,534.369995,540.500000,532.054993,538.645020,537.404419,708700
2018-05-15,532.000000,543.929993,531.914978,539.750000,538.506958,1296930
2018-05-16,535.000000,536.989990,530.099976,531.919983,530.694946,824530
2018-05-17,537.000000,560.895020,528.200012,556.924988,555.642334,3930300
2018-05-18,557.895020,582.400024,546.500000,572.979980,571.660400,5890240
2018-05-21,573.500000,577.500000,562.080017,572.205017,570.887146,1630750
2018-05-22,571.500000,602.000000,568.215027,597.179993,595.804749,4291380
2018-05-23,594.900024,596.000000,577.000000,579.005005,577.671570,1623480
2018-05-24,582.000000,587.500000,570.369995,582.640015,581.298157,1544930
2018-05-25,586.400024,609.729980,585.000000,607.169983,605.771606,3166080
2018-05-28,608.000000,612.099976,598.015015,600.934998,599.550964,1513430
2018-05-29,600.934998,605.500000,586.510010,588.784973,587.429016,1176730
2018-05-30,584.864990,599.530029,581.500000,595.885010,594.512695,1979760
2018-05-31,599.500000,615.690002,593.080017,604.224976,602.833374,2647680
2018-06-01,606.900024,606.900024,585.000000,588.219971,586.865295,1538040
2018-06-04,580.224976,591.440002,573.000000,574.854980,573.531128,1031830
2018-06-05,577.994995,581.799988,568.260010,577.094971,575.765869,1376320
2018-06-06,580.700012,592.989990,577.734985,591.474976,590.112854,1231560
2018-06-07,593.900024,604.000000,590.705017,601.424988,600.039856,1471870
2018-06-08,599.780029,604.739990,592.599976,602.549988,601.162231,1836740
2018-06-11,601.500000,614.799988,599.309998,606.895020,605.497375,1481930
2018-06-12,612.000000,612.000000,604.530029,607.854980,606.455139,1069110
2018-06-13,607.799988,610.799988,601.510010,607.479980,606.080933,937900
2018-06-14,607.000000,607.000000,599.130005,602.799988,601.411743,659100
2018-06-15,602.500000,603.325012,593.034973,597.909973,596.532959,2511270
2018-06-18,596.590027,607.325012,596.260010,599.575012,598.194214,976770
2018-06-19,597.500000,599.174988,590.099976,591.320007,589.958191,1246850
2018-06-20,593.695007,596.989990,590.854980,594.755005,593.385193,1493340
2018-06-21,595.900024,603.400024,595.059998,599.155029,597.775146,2296230
2018-06-22,599.955017,619.000000,599.099976,617.650024,616.227539,2425970
2018-06-25,620.000000,629.359985,614.599976,616.565002,615.145081,2624200
2018-06-26,617.489990,620.750000,606.099976,608.434998,607.033691,1649960
2018-06-27,608.900024,611.900024,594.000000,597.510010,596.133972,1204210
2018-06-28,598.000000,598.000000,576.005005,584.799988,583.453186,2121760
2018-06-29,587.000000,593.270020,580.799988,582.109985,580.769348,1535690
2018-07-02,586.000000,588.000000,575.044983,577.830017,576.499329,1136580
2018-07-03,577.780029,589.900024,575.979980,588.520020,587.164612,1622730
2018-07-04,589.700012,604.900024,587.789978,603.284973,601.895630,1922020
2018-07-05,604.500000,613.344971,604.500000,606.900024,605.678101,1991870
2018-07-06,608.000000,615.984985,600.000000,605.854980,604.635132,1680490
2018-07-09,609.000000,616.500000,605.265015,612.469971,611.236816,1003370
2018-07-10,616.000000,621.500000,612.625000,619.979980,618.731628,1299720
2018-07-11,619.799988,619.799988,610.174988,611.424988,610.193909,1012770
2018-07-12,612.500000,629.000000,612.005005,626.130005,624.869263,2243230
2018-07-13,629.789978,634.799988,624.799988,632.445007,631.171509,1826840
2018-07-16,633.000000,635.059998,621.599976,624.784973,623.526978,1314750
2018-07-17,622.500000,636.700012,621.244995,634.604980,633.327148,1054540
2018-07-18,639.000000,643.000000,634.500000,636.570007,635.288269,1680660
2018-07-19,637.700012,637.700012,612.044983,629.690002,628.422119,2940300
2018-07-20,631.900024,678.200012,620.000000,666.395020,665.053223,9689730
2018-07-23,663.099976,699.000000,663.099976,692.309998,690.916016,6016000
2018-07-24,694.799988,694.799988,677.109985,682.770020,681.395264,2792820
2018-07-25,685.000000,708.000000,683.539978,694.950012,693.550659,4316270
2018-07-26,695.900024,708.799988,695.140015,703.530029,702.113403,2626790
2018-07-27,709.864990,710.000000,689.354980,692.719971,691.325134,1958000
2018-07-30,696.400024,697.864990,686.104980,689.585022,688.196533,1219520
2018-07-31,692.200012,701.500000,685.500000,697.729980,696.325073,1318140
2018-08-01,703.969971,717.320007,694.099976,699.015015,697.607544,3037200
2018-08-02,703.794983,703.900024,689.000000,690.335022,688.945007,1236080
2018-08-03,696.000000,698.395020,687.914978,694.315002,692.916992,1414300
2018-08-06,698.500000,699.500000,690.799988,691.905029,690.511902,984370
2018-08-07,693.299988,702.000000,690.559998,699.419983,698.011658,1399860
2018-08-08,703.799988,709.989990,698.005005,705.159973,703.740112,1987510
2018-08-09,705.159973,712.000000,700.000000,707.510010,706.085449,1109270
2018-08-10,707.270020,713.465027,699.635010,708.385010,706.958679,1390360
2018-08-13,702.924988,707.635010,692.880005,694.544983,693.146484,918320
2018-08-14,695.500000,713.044983,695.500000,711.270020,709.837891,2462530
2018-08-16,709.000000,720.000000,704.609985,707.599976,706.175232,2075670
2018-08-17,712.500000,716.900024,707.500000,709.734985,708.305908,1209810
2018-08-20,712.900024,715.989990,705.000000,706.359985,704.937683,918980
2018-08-21,710.400024,713.000000,701.219971,711.659973,710.227051,1446110
2018-08-23,717.000000,718.500000,707.510010,709.210022,707.781982,1374090
2018-08-24,709.200012,712.900024,702.525024,705.065002,703.645325,1281110
2018-08-27,708.919983,711.244995,701.405029,703.015015,701.599487,1367240
2018-08-28,707.400024,707.400024,693.594971,697.145020,695.741333,1453210
2018-08-29,697.500000,704.200012,690.049988,696.854980,695.451843,1774320
2018-08-30,696.900024,699.369995,690.000000,692.989990,691.594666,1675020
2018-08-31,694.000000,696.840027,672.500000,674.780029,673.421265,2238870
2018-09-03,677.000000,684.000000,662.500000,665.289978,663.950439,1962210
2018-09-04,666.000000,667.380005,648.005005,650.820007,649.509583,3914490
2018-09-05,650.000000,655.914978,640.099976,650.304993,648.995667,1829310
2018-09-06,652.000000,657.489990,645.890015,654.729980,653.411621,1556790
2018-09-07,660.000000,663.929993,650.500000,660.010010,658.681030,1155760
2018-09-10,658.000000,658.099976,631.500000,634.744995,633.466858,2387990
2018-09-11,635.109985,647.919983,625.200012,636.215027,634.934021,3581400
2018-09-12,635.099976,647.400024,632.000000,641.294983,640.003723,1937420
2018-09-14,647.900024,679.900024,640.200012,670.965027,669.614014,2650420
2018-09-17,669.119995,669.994995,653.000000,654.994995,653.676147,1650640
2018-09-18,657.000000,663.559998,649.500000,652.760010,651.445679,2224700
2018-09-19,655.500000,658.000000,628.104980,631.205017,629.934082,2077890
2018-09-21,636.200012,644.500000,536.599976,625.969971,624.709595,6819760
2018-09-24,630.559998,630.700012,600.784973,606.765015,605.543213,5103260
2018-09-25,606.000000,625.000000,593.205017,618.565002,617.319519,3454210
2018-09-26,620.700012,628.900024,618.799988,621.255005,620.004089,1645880
2018-09-27,621.900024,624.000000,595.510010,597.979980,596.775879,2767350
2018-09-28,598.700012,605.950012,588.500000,600.619995,599.410645,2547700
2018-10-01,600.000000,604.000000,577.099976,588.184998,587.000671,2762520
2018-10-03,590.799988,594.900024,570.099976,575.250000,574.091736,3129200
2018-10-04,566.000000,573.000000,552.474976,563.210022,562.075928,2098250
2018-10-05,561.400024,572.099976,522.289978,537.565002,536.482605,2528810
2018-10-08,535.000000,550.000000,523.039978,539.554993,538.468567,2713150
2018-10-09,541.200012,558.000000,527.530029,542.909973,541.816833,2161600
2018-10-10,545.500000,601.400024,543.000000,596.150024,594.949646,5146980
2018-10-11,568.500000,577.500000,555.099976,559.200012,558.074036,3194630
2018-10-12,569.849976,591.020020,568.010010,581.354980,580.184387,2972240
2018-10-15,581.500000,581.500000,561.099976,563.424988,562.290466,1749470
2018-10-16,565.700012,574.994995,556.554993,565.710022,564.570923,2195860
2018-10-17,570.000000,574.000000,535.000000,538.025024,536.941711,3018250
2018-10-19,537.000000,551.405029,524.005005,541.919983,540.828857,2966400
2018-10-22,547.000000,551.099976,520.650024,525.020020,523.962891,2112100
2018-10-23,525.000000,528.500000,505.500000,516.775024,515.734436,4562510
2018-10-24,520.000000,544.849976,495.500000,539.145020,538.059448,11055500
2018-10-25,529.900024,546.205017,525.724976,536.765015,535.684143,3454210
2018-10-26,538.000000,543.400024,525.799988,539.919983,538.832886,2905360
2018-10-29,541.500000,549.104980,535.320007,540.984985,539.895691,2917080
2018-10-30,542.000000,545.500000,532.255005,539.114990,538.029541,2910370
2018-10-31,541.299988,543.599976,524.099976,540.465027,539.376770,3551310
2018-11-01,542.000000,546.700012,537.065002,538.650024,537.565430,1936180
2018-11-02,539.500000,562.380005,539.500000,552.530029,551.417480,4141850
2018-11-05,556.000000,565.330017,550.164978,556.960022,555.838562,2031870
2018-11-06,559.880005,568.979980,556.494995,559.099976,557.974182,2083500
2018-11-07,564.500000,564.500000,560.000000,562.820007,561.686768,176240
2018-11-09,568.000000,572.500000,559.565002,570.140015,568.992065,2360680
2018-11-12,570.500000,578.299988,551.650024,554.909973,553.792603,1656170
2018-11-13,554.099976,560.934998,553.604980,557.169983,556.048096,1485880
2018-11-14,560.599976,564.799988,556.000000,557.765015,556.641968,1375230
2018-11-15,557.890015,568.500000,557.890015,559.710022,558.583008,1944500
2018-11-16,564.000000,573.000000,561.270020,569.565002,568.418152,1411400
2018-11-19,572.000000,576.500000,565.000000,572.594971,571.442017,983620
2018-11-20,571.500000,576.469971,564.799988,568.854980,567.709534,1222960
2018-11-21,569.000000,587.260010,569.000000,585.195007,584.016724,2140250
2018-11-22,587.000000,592.625000,570.000000,572.304993,571.152710,1986440
2018-11-26,573.020020,582.479980,568.450012,573.789978,572.634644,2036760
2018-11-27,574.000000,591.000000,573.000000,588.034973,586.850952,1825400
2018-11-28,591.000000,591.710022,579.255005,581.844971,580.673401,1289490
2018-11-29,585.000000,605.000000,584.299988,601.075012,599.864746,2639560
2018-11-30,601.969971,610.000000,596.000000,599.434998,598.228088,3583070
2018-12-03,606.000000,608.835022,597.505005,599.929993,598.721985,1597690
2018-12-04,602.000000,609.000000,600.434998,607.020020,605.797729,1662850
2018-12-05,607.000000,607.000000,583.875000,590.250000,589.061584,1595610
2018-12-06,590.200012,591.000000,563.155029,566.750000,565.608887,1928950
2018-12-07,570.840027,587.554993,566.849976,584.989990,583.812134,2200390
2018-12-10,561.200012,578.799988,561.200012,569.395020,568.248535,2458450
2018-12-11,564.299988,587.000000,562.309998,582.715027,581.541687,2315800
2018-12-12,585.099976,602.359985,585.099976,598.900024,597.694092,1567020
2018-12-13,605.000000,622.799988,602.010010,615.940002,614.699768,2725480
2018-12-14,617.989990,620.820007,610.130005,617.765015,616.521179,1687090
2018-12-17,617.505005,619.900024,605.000000,608.780029,607.554260,1539500
2018-12-18,609.000000,616.500000,607.669983,615.265015,614.026184,1514110
2018-12-19,619.000000,642.500000,618.809998,640.544983,639.255188,3555770
2018-12-20,633.005005,642.099976,630.215027,640.494995,639.205322,1876010
2018-12-21,644.700012,650.000000,629.609985,636.010010,634.729370,3098510
2018-12-24,636.075012,639.395020,626.000000,627.445007,626.181580,1322470
2018-12-26,627.200012,646.500000,615.000000,643.905029,642.608521,2726100
2018-12-27,650.000000,655.000000,635.000000,640.505005,639.215271,2977170
2018-12-28,642.400024,653.000000,641.260010,650.289978,648.980652,1998070
2018-12-31,654.799988,659.119995,643.619995,647.695007,646.390869,2048880
2019-01-01,651.500000,653.000000,641.799988,652.195007,650.881775,1418210
2019-01-02,647.500000,652.599976,636.000000,638.400024,637.114624,2212740
2019-01-03,643.900024,647.989990,633.164978,638.330017,637.044678,2158450
2019-01-04,641.994995,646.000000,635.700012,641.044983,639.754150,1563230
2019-01-07,645.049988,650.000000,638.500000,640.715027,639.424927,1032170
2019-01-08,643.000000,646.000000,635.500000,644.304993,643.007629,1112490
2019-01-09,646.000000,647.599976,636.500000,639.909973,638.621521,1597690
2019-01-10,642.500000,643.000000,633.770020,637.195007,635.912048,1647150
2019-01-11,635.500000,638.989990,629.099976,637.164978,635.882019,1224320
2019-01-14,638.890015,638.890015,626.500000,636.880005,635.597717,1524090
2019-01-15,638.500000,652.400024,638.000000,650.969971,649.659241,1333360
2019-01-16,650.000000,653.500000,644.039978,646.484985,645.183228,1196800
2019-01-17,646.599976,648.500000,633.604980,635.900024,634.619690,1390430
2019-01-18,636.609985,637.994995,623.000000,624.989990,623.731567,1916260
2019-01-21,625.385010,640.000000,621.109985,638.455017,637.169434,1771760
2019-01-22,637.700012,644.705017,635.000000,643.554993,642.259155,1737750
2019-01-23,642.984985,652.799988,640.500000,649.315002,648.007568,1874450
2019-01-24,651.500000,651.750000,638.205017,640.729980,639.439880,1089930
2019-01-25,647.989990,647.989990,628.695007,632.155029,630.882202,925250
2019-01-28,633.500000,635.280029,594.880005,605.090027,603.871643,2992860
2019-01-29,601.500000,629.500000,595.099976,623.304993,622.049988,5789580
2019-01-30,629.500000,636.880005,620.034973,624.719971,623.462036,3387880
2019-01-31,624.419983,626.890015,605.000000,609.190002,607.963379,3776320
2019-02-01,612.390015,625.000000,605.500000,609.695007,608.467407,3119840
2019-02-04,611.085022,612.200012,599.565002,600.919983,599.710083,1281080
2019-02-05,601.994995,606.400024,596.900024,601.710022,600.498413,1753040
2019-02-06,605.900024,623.099976,604.880005,620.864990,619.614868,2289700
2019-02-07,621.994995,628.895020,620.000000,625.309998,624.050903,1348790
2019-02-08,625.460022,629.445007,615.094971,618.270020,617.025146,1384560
2019-02-11,618.400024,622.349976,607.710022,609.625000,608.397522,1135180
2019-02-12,611.500000,617.400024,606.510010,609.640015,608.412476,1488690
2019-02-14,611.900024,614.044983,602.500000,603.559998,602.344727,1983370
2019-02-15,605.000000,608.000000,585.500000,602.544983,601.331726,2778710
2019-02-18,606.900024,608.304993,586.034973,588.515015,587.330078,2452220
2019-02-19,588.650024,603.000000,586.234985,596.974976,595.772949,2130670
2019-02-20,600.700012,604.500000,593.219971,599.844971,598.637146,1617130
2019-02-21,604.000000,622.000000,598.200012,616.909973,615.667847,2301210
2019-02-22,617.000000,627.270020,614.695007,619.565002,618.317566,2110120
2019-02-25,622.000000,639.130005,618.000000,633.354980,632.079712,2321700
2019-02-26,626.500000,649.825012,624.114990,645.265015,643.965820,5645230
2019-02-27,647.500000,650.969971,638.005005,641.984985,640.692383,2985390
2019-02-28,647.799988,648.000000,641.309998,646.244995,644.943726,1589310
2019-03-01,648.000000,654.000000,642.804993,644.059998,642.763123,2220760
2019-03-05,644.000000,665.000000,638.599976,654.375000,653.057434,2297930
2019-03-06,661.000000,662.500000,651.835022,660.914978,659.584167,2369210
2019-03-07,658.010010,666.859985,656.500000,659.849976,658.521362,1990320
2019-03-08,657.000000,664.000000,655.000000,661.695007,660.362671,1448670
2019-03-11,661.650024,681.210022,661.224976,678.359985,676.994019,2684600
2019-03-12,685.799988,689.099976,679.179993,686.090027,684.708557,2623730
2019-03-13,685.000000,693.099976,679.265015,689.820007,688.431030,2212330
2019-03-14,690.000000,695.500000,685.765015,693.210022,691.814209,1812360
2019-03-15,692.000000,700.400024,690.000000,692.794983,691.400024,2194560
2019-03-18,697.000000,699.000000,688.005005,696.400024,694.997864,1360100
2019-03-19,700.000000,703.599976,695.000000,697.565002,696.160400,1608370
2019-03-20,699.000000,699.869995,690.719971,695.349976,693.949829,1195250
2019-03-22,697.000000,708.000000,693.890015,696.005005,694.603577,1556240
2019-03-25,694.270020,696.919983,688.099976,691.724976,690.332214,1382800
2019-03-26,696.700012,706.000000,692.000000,698.784973,697.377991,2215970
2019-03-27,700.000000,707.900024,695.135010,698.034973,696.629456,4448930
2019-03-28,699.400024,702.270020,685.750000,695.255005,693.855042,3282400
2019-04-01,709.000000,718.000000,704.000000,715.880005,714.438538,3114820
2019-04-02,719.739990,731.099976,715.989990,727.960022,726.494202,2646660
2019-04-03,729.900024,745.000000,728.515015,740.155029,738.664734,4267380
2019-04-04,741.155029,742.200012,728.200012,731.854980,730.381348,2021730
2019-04-05,735.000000,742.044983,732.039978,739.780029,738.290527,1701430
2019-04-08,743.880005,744.000000,731.000000,734.724976,733.245667,1659750
2019-04-09,734.000000,740.000000,727.200012,737.919983,736.434204,1598660
2019-04-10,737.390015,744.500000,734.500000,742.330017,740.835327,1654870
2019-04-11,741.950012,759.000000,739.619995,756.275024,754.752258,2766070
2019-04-12,757.200012,759.494995,750.599976,753.684998,752.167480,1807070
2019-04-15,758.000000,758.000000,748.030029,750.914978,749.402954,1012400
2019-04-16,754.799988,762.000000,749.599976,757.895020,756.369019,1281210
2019-04-18,759.299988,759.500000,746.500000,757.114990,755.590515,1626900
2019-04-22,758.000000,758.000000,745.534973,747.275024,745.770386,1270230
2019-04-23,748.799988,753.299988,748.500000,749.505005,747.995850,1100140
2019-04-24,749.000000,767.250000,747.554993,763.794983,762.257019,1338870
2019-04-25,766.349976,773.594971,762.500000,766.950012,765.405762,2885100
2019-04-26,768.510010,774.719971,762.500000,772.125000,770.570313,1093060
2019-04-30,772.125000,773.000000,744.914978,752.044983,750.530701,2533990
2019-05-02,752.200012,762.500000,750.085022,757.885010,756.359009,1035510
2019-05-03,759.500000,766.989990,759.000000,762.419983,760.884827,804220
2019-05-06,758.000000,769.974976,755.760010,766.794983,765.250916,1188240
2019-05-07,768.400024,769.875000,752.500000,756.195007,754.672363,1035530
2019-05-08,755.000000,755.099976,731.229980,734.575012,733.095886,2303830
2019-05-09,730.500000,749.419983,727.799988,746.729980,745.226440,2381930
2019-05-10,749.500000,752.895020,735.099976,738.369995,736.883240,1819240
2019-05-13,741.619995,741.619995,730.325012,734.734985,733.255615,1118690
2019-05-14,732.015015,741.799988,722.604980,736.570007,735.086914,2696370
2019-05-15,739.900024,753.500000,733.515015,745.469971,743.968933,2440310
2019-05-16,748.375000,766.315002,742.200012,761.744995,760.211182,3557880
2019-05-17,767.500000,802.974976,758.835022,799.294983,797.685608,10124150
2019-05-20,805.599976,829.400024,805.599976,823.500000,821.841858,3430890
2019-05-21,823.900024,833.500000,810.005005,818.539978,816.891846,3791150
2019-05-22,819.400024,827.299988,810.200012,822.155029,820.499695,2152330
2019-05-23,827.500000,830.299988,798.000000,801.330017,799.716553,3114710
2019-05-24,801.299988,818.500000,799.830017,815.169983,813.528625,2245940
2019-05-27,815.000000,825.000000,811.200012,821.304993,819.651245,1698590
2019-05-28,820.000000,824.250000,806.950012,812.854980,811.218323,2634090
2019-05-29,812.840027,816.000000,805.515015,813.174988,811.537659,1060400
2019-05-30,815.000000,826.000000,812.000000,822.690002,821.033569,2114110
2019-05-31,821.900024,827.900024,815.265015,818.794983,817.146362,2521990
2019-06-03,819.400024,836.500000,819.400024,834.809998,833.129028,1709660
2019-06-04,834.494995,838.799988,829.234985,831.284973,829.611145,1323330
2019-06-06,832.900024,836.280029,810.210022,812.520020,810.884033,1766360
2019-06-07,816.000000,824.500000,810.340027,820.234985,818.583374,1590280
2019-06-10,826.000000,836.000000,822.669983,830.445007,828.772827,1863620
2019-06-11,831.000000,833.909973,824.159973,827.065002,825.399658,1655780
2019-06-12,827.500000,828.859985,818.590027,824.559998,822.899719,1253710
2019-06-13,823.744995,832.000000,821.299988,829.234985,827.565369,1151530
2019-06-14,828.700012,831.500000,820.000000,823.515015,821.856812,1013310
2019-06-17,824.400024,824.400024,809.465027,812.130005,810.494751,1040580
2019-06-18,814.400024,827.500000,813.000000,824.625000,822.964600,1347110
2019-06-19,828.500000,831.000000,819.130005,825.700012,824.037476,1303340
2019-06-20,817.700012,847.400024,817.700012,841.784973,840.090027,1435960
2019-06-21,838.200012,845.900024,836.349976,839.244995,837.555176,2309150
2019-06-24,839.244995,843.200012,833.799988,835.465027,833.782776,1079270
2019-06-25,835.000000,839.965027,832.700012,834.614990,832.934448,1088730
2019-06-26,833.969971,843.794983,830.409973,841.049988,839.356506,1178840
2019-06-27,840.520020,847.900024,840.020020,844.390015,842.689819,1570720
2019-06-28,844.390015,855.784973,842.380005,852.465027,850.748535,2242780
2019-07-01,854.799988,857.500000,850.304993,852.104980,850.389221,1027350
2019-07-02,854.900024,854.900024,842.200012,847.484985,845.778503,1523060
2019-07-03,850.900024,851.000000,840.559998,843.044983,841.347534,1616610
2019-07-04,842.000000,855.609985,842.000000,853.755005,852.035889,1449460
2019-07-05,854.500000,858.000000,841.140015,843.534973,841.836487,1594490
2019-07-08,849.989990,849.989990,746.304993,759.304993,757.776123,8262060
2019-07-09,759.000000,793.434998,741.895020,785.539978,783.958252,12678160
2019-07-10,781.989990,790.719971,760.265015,765.820007,764.278015,5062770
2019-07-11,769.299988,779.900024,760.099976,764.570007,763.279663,3731190
2019-07-12,769.000000,777.989990,763.500000,772.570007,771.266174,3505710
2019-07-15,775.070007,778.000000,767.200012,771.445007,770.143066,1786630
2019-07-16,771.099976,790.000000,770.205017,788.169983,786.839905,1911880
2019-07-17,788.200012,790.900024,782.049988,785.455017,784.129456,1682840
2019-07-18,785.869995,790.789978,781.000000,784.765015,783.440613,1344660
2019-07-19,790.000000,790.000000,750.599976,756.635010,755.358093,4068510
